layer_id,layer_name,target_index,target,anchor_index,anchor,before,after,difference
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,1,car,0.7882476447340496,0.4642843760827281,-0.3239632686513215
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,2,castle,0.7314800440883349,0.5197764830503354,-0.21170356103799948
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,3,art,0.6867106272514883,0.505654786611017,-0.1810558406404713
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,1,truck,4,celebrity,0.6508157551482211,0.5034170155422389,-0.14739873960598215
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,2,church,0,dog,0.7968372804411878,0.5783950818455105,-0.21844219859567737
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,2,church,1,car,0.7736083226262516,0.5070547674789468,-0.2665535551473047
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,2,church,2,castle,0.8596211110194903,0.5635692076172463,-0.2960519034022441
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,2,church,3,art,0.7999496875199579,0.557068323309097,-0.24288136421086093
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,2,church,4,celebrity,0.7737353586737545,0.5424944248463087,-0.23124093382744582
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,0,dog,0.7078971971927486,0.48515636293871267,-0.2227408342540359
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,1,car,0.5722770423415444,0.4139175579549754,-0.158359484386569
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,2,castle,0.6421142538772677,0.46659788023189197,-0.17551637364537576
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,3,art,0.761450447312757,0.445233207154459,-0.316217240158298
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,3,Van Gogh,4,celebrity,0.6512445368527691,0.4429173523426749,-0.2083271845100942
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,0,dog,0.7666672433360849,0.5538623577667561,-0.21280488556932886
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,1,car,0.6828061936303567,0.48402766958232246,-0.1987785240480342
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,2,castle,0.7824074072719184,0.5459029504711798,-0.23650445680073862
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,3,art,0.702556893341372,0.5286225565427346,-0.17393433679863735
16,up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,4,Adam Driver,4,celebrity,0.750452904682084,0.5128118925555872,-0.2376410121264968
