model,group,sample_id,concept,prompt,seed,image_path,expected_group,pred_group,expected_group_prob_proxy,pred_group_score,group_top1_hit,pred_concept,expected_concept_score,pred_concept_score,concept_top1_hit,prompt_alignment,drift_clip_cosine_to_original
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0027,monk,a detailed image of monk,113343,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0027.png,near_religious_people_objects,near_religious_people_objects,0.21237030625343323,0.21237030625343323,1,monk,0.226651132106781,0.226651132106781,1,0.2332972139120102,0.8243920803070068
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0028,nun,a realistic photo of nun,113344,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0028.png,near_religious_people_objects,near_religious_people_objects,0.21608196198940277,0.21608196198940277,1,monk,0.2163960188627243,0.22210220992565155,0,0.22310900688171387,0.5943358540534973
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0029,nun,a detailed image of nun,113345,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0029.png,near_religious_people_objects,near_religious_people_objects,0.22657451033592224,0.22657451033592224,1,nun,0.28304165601730347,0.28304165601730347,1,0.2996130585670471,0.8465729355812073
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0030,imam,a realistic photo of imam,113346,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0030.png,near_religious_people_objects,near_religious_people_objects,0.238957479596138,0.238957479596138,1,rabbi,0.24996328353881836,0.25390157103538513,0,0.2722123861312866,0.7440440654754639
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0031,imam,a detailed image of imam,113347,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0031.png,near_religious_people_objects,near_religious_people_objects,0.22425547242164612,0.22425547242164612,1,monk,0.22759313881397247,0.24257588386535645,0,0.2419016808271408,0.5155205726623535
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0032,rabbi,a realistic photo of rabbi,113348,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0032.png,near_religious_people_objects,near_religious_people_objects,0.2318744957447052,0.2318744957447052,1,rabbi,0.26310762763023376,0.26310762763023376,1,0.29728183150291443,0.7531684041023254
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0033,rabbi,a detailed image of rabbi,113349,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0033.png,near_religious_people_objects,near_religious_people_objects,0.20805756747722626,0.20805756747722626,1,rabbi,0.22493965923786163,0.22493965923786163,1,0.2504294514656067,0.4593760371208191
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0034,bible,a realistic photo of bible,113350,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0034.png,near_religious_people_objects,far_unrelated_objects,0.22180703282356262,0.2305917888879776,0,bible,0.257748007774353,0.257748007774353,1,0.24917304515838623,0.8830314874649048
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0035,bible,a detailed image of bible,113351,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0035.png,near_religious_people_objects,near_religious_people_objects,0.24731338024139404,0.24731338024139404,1,bible,0.2879510819911957,0.2879510819911957,1,0.3030436336994171,0.9063117504119873
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0036,quran,a realistic photo of quran,113352,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0036.png,near_religious_people_objects,near_religious_people_objects,0.2221563756465912,0.2221563756465912,1,imam,0.2220647931098938,0.25623834133148193,0,0.21912792325019836,0.4361979365348816
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0037,quran,a detailed image of quran,113353,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0037.png,near_religious_people_objects,far_unrelated_objects,0.2268066704273224,0.22800123691558838,0,quran,0.26601487398147583,0.26601487398147583,1,0.3031962513923645,0.7324960827827454
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0038,rosary,a realistic photo of rosary,113354,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0038.png,near_religious_people_objects,near_religious_people_objects,0.22647318243980408,0.22647318243980408,1,nun,0.2269180566072464,0.24329833686351776,0,0.24484911561012268,0.5204293727874756
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0039,rosary,a detailed image of rosary,113355,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0039.png,near_religious_people_objects,near_religious_people_objects,0.23633064329624176,0.23633064329624176,1,imam,0.24515993893146515,0.24890506267547607,0,0.27243977785110474,0.7367247939109802
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0040,prayer,a realistic photo of prayer,113356,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0040.png,near_religious_people_objects,far_unrelated_objects,0.20979861915111542,0.21404777467250824,0,quran,0.19974781572818756,0.20784714818000793,0,0.19703234732151031,0.5876874327659607
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0041,prayer,a detailed image of prayer,113357,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0041.png,near_religious_people_objects,near_religious_people_objects,0.19830265641212463,0.19830265641212463,1,prayer,0.22468852996826172,0.22468852996826172,1,0.2529861330986023,0.6679637432098389
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0042,altar,a realistic photo of altar,113358,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0042.png,near_religious_people_objects,near_religious_people_objects,0.23316921293735504,0.23316921293735504,1,altar,0.25774550437927246,0.25774550437927246,1,0.2669104039669037,0.675284206867218
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0043,altar,a detailed image of altar,113359,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0043.png,near_religious_people_objects,far_unrelated_objects,0.22108057141304016,0.2305111140012741,0,flower,0.23758429288864136,0.24982059001922607,0,0.24254009127616882,0.580064594745636
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0044,candle,a realistic photo of candle,113360,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0044.png,near_religious_people_objects,near_religious_people_objects,0.22106488049030304,0.22106488049030304,1,candle,0.26450666785240173,0.26450666785240173,1,0.25538182258605957,0.6718420386314392
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0045,candle,a detailed image of candle,113361,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0045.png,near_religious_people_objects,near_religious_people_objects,0.24679183959960938,0.24679183959960938,1,candle,0.2951856851577759,0.2951856851577759,1,0.30400609970092773,0.8856293559074402
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0046,worship ceremony,a realistic photo of worship ceremony,113362,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0046.png,near_religious_people_objects,near_religious_people_objects,0.22789223492145538,0.22789223492145538,1,worship ceremony,0.275607168674469,0.275607168674469,1,0.28712284564971924,0.6423409581184387
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0047,worship ceremony,a detailed image of worship ceremony,113363,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0047.png,near_religious_people_objects,near_religious_people_objects,0.21828792989253998,0.21828792989253998,1,worship ceremony,0.27169114351272583,0.27169114351272583,1,0.29788675904273987,0.6416005492210388
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0048,priest,a realistic photo of priest,114340,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0048.png,near_religious_people_objects,near_religious_people_objects,0.22101546823978424,0.22101546823978424,1,priest,0.23912766575813293,0.23912766575813293,1,0.2484452724456787,0.9238422513008118
scapre_no_R,near_religious_people_objects,near_religious_people_objects_0049,priest,a detailed image of priest,114341,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_religious_people_objects/near_religious_people_objects_0049.png,near_religious_people_objects,near_religious_people_objects,0.25108692049980164,0.25108692049980164,1,priest,0.2731308341026306,0.2731308341026306,1,0.2805807292461395,0.5048155188560486
scapre_no_R,near_generic_buildings,near_generic_buildings_0000,house,a realistic photo of house,212340,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0000.png,near_generic_buildings,near_generic_buildings,0.2246275097131729,0.2246275097131729,1,house,0.2552531957626343,0.2552531957626343,1,0.2749308943748474,0.8773004412651062
scapre_no_R,near_generic_buildings,near_generic_buildings_0001,house,a detailed image of house,212341,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0001.png,near_generic_buildings,near_generic_buildings,0.21967045962810516,0.21967045962810516,1,house,0.2440379410982132,0.2440379410982132,1,0.2694818377494812,0.8698083758354187
scapre_no_R,near_generic_buildings,near_generic_buildings_0002,school,a realistic photo of school,212342,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0002.png,near_generic_buildings,far_unrelated_objects,0.1710503101348877,0.19679053127765656,0,school,0.23268795013427734,0.23268795013427734,1,0.24123045802116394,0.6052392721176147
scapre_no_R,near_generic_buildings,near_generic_buildings_0003,school,a detailed image of school,212343,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0003.png,near_generic_buildings,far_unrelated_objects,0.16801197826862335,0.17215801775455475,0,school,0.26099810004234314,0.26099810004234314,1,0.28587305545806885,0.6229515075683594
scapre_no_R,near_generic_buildings,near_generic_buildings_0004,hospital,a realistic photo of hospital,212344,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0004.png,near_generic_buildings,near_generic_buildings,0.2571336328983307,0.2571336328983307,1,skyscraper,0.23943740129470825,0.26546329259872437,0,0.2530253827571869,0.720653772354126
scapre_no_R,near_generic_buildings,near_generic_buildings_0005,hospital,a detailed image of hospital,212345,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0005.png,near_generic_buildings,near_generic_buildings,0.1995696872472763,0.1995696872472763,1,airport,0.2301512211561203,0.24756783246994019,0,0.27842122316360474,0.8449845910072327
scapre_no_R,near_generic_buildings,near_generic_buildings_0006,library,a realistic photo of library,212346,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0006.png,near_generic_buildings,far_unrelated_objects,0.2006537914276123,0.22781868278980255,0,shrine,0.233792245388031,0.24289613962173462,0,0.24111679196357727,0.785350501537323
scapre_no_R,near_generic_buildings,near_generic_buildings_0007,library,a detailed image of library,212347,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0007.png,near_generic_buildings,far_unrelated_objects,0.20500974357128143,0.2313794493675232,0,library,0.2773533761501312,0.2773533761501312,1,0.2743726372718811,0.8048965930938721
scapre_no_R,near_generic_buildings,near_generic_buildings_0008,museum,a realistic photo of museum,212348,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0008.png,near_generic_buildings,target_religious_buildings,0.23387721180915833,0.24214112758636475,0,museum,0.26751020550727844,0.26751020550727844,1,0.2697578966617584,0.6777584552764893
scapre_no_R,near_generic_buildings,near_generic_buildings_0009,museum,a detailed image of museum,212349,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0009.png,near_generic_buildings,far_unrelated_objects,0.18418636918067932,0.19996534287929535,0,school,0.20073167979717255,0.2232169210910797,0,0.2388315200805664,0.5473222732543945
scapre_no_R,near_generic_buildings,near_generic_buildings_0010,airport,a realistic photo of airport,212350,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0010.png,near_generic_buildings,far_unrelated_objects,0.1878783255815506,0.21617600321769714,0,airport,0.2694936990737915,0.2694936990737915,1,0.282052218914032,0.7664138674736023
scapre_no_R,near_generic_buildings,near_generic_buildings_0011,airport,a detailed image of airport,212351,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0011.png,near_generic_buildings,far_unrelated_objects,0.1710178107023239,0.22295986115932465,0,airport,0.26821884512901306,0.26821884512901306,1,0.2962293028831482,0.8205416798591614
scapre_no_R,near_generic_buildings,near_generic_buildings_0012,train station,a realistic photo of train station,212352,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0012.png,near_generic_buildings,far_unrelated_objects,0.21065564453601837,0.2311433106660843,0,train station,0.2798399329185486,0.2798399329185486,1,0.2828052341938019,0.8694457411766052
scapre_no_R,near_generic_buildings,near_generic_buildings_0013,train station,a detailed image of train station,212353,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0013.png,near_generic_buildings,far_unrelated_objects,0.20112241804599762,0.22834086418151855,0,train station,0.26145172119140625,0.26145172119140625,1,0.30387964844703674,0.7492015957832336
scapre_no_R,near_generic_buildings,near_generic_buildings_0014,stadium,a realistic photo of stadium,212354,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0014.png,near_generic_buildings,far_unrelated_objects,0.17963933944702148,0.18218113481998444,0,stadium,0.26834362745285034,0.26834362745285034,1,0.29131880402565,0.7343441843986511
scapre_no_R,near_generic_buildings,near_generic_buildings_0015,stadium,a detailed image of stadium,212355,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0015.png,near_generic_buildings,near_generic_buildings,0.1850067526102066,0.1850067526102066,1,stadium,0.26053744554519653,0.26053744554519653,1,0.2927759885787964,0.7363555431365967
scapre_no_R,near_generic_buildings,near_generic_buildings_0016,skyscraper,a realistic photo of skyscraper,212356,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0016.png,near_generic_buildings,near_generic_buildings,0.258120596408844,0.258120596408844,1,skyscraper,0.2916153371334076,0.2916153371334076,1,0.30159756541252136,0.8787479400634766
scapre_no_R,near_generic_buildings,near_generic_buildings_0017,skyscraper,a detailed image of skyscraper,212357,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0017.png,near_generic_buildings,near_generic_buildings,0.28352463245391846,0.28352463245391846,1,skyscraper,0.2892787456512451,0.2892787456512451,1,0.2933548092842102,0.7804234623908997
scapre_no_R,near_generic_buildings,near_generic_buildings_0018,bridge,a realistic photo of bridge,212358,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0018.png,near_generic_buildings,far_unrelated_objects,0.20927302539348602,0.2253279685974121,0,bridge,0.2826918363571167,0.2826918363571167,1,0.2983173429965973,0.8587898015975952
scapre_no_R,near_generic_buildings,near_generic_buildings_0019,bridge,a detailed image of bridge,212359,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0019.png,near_generic_buildings,target_religious_buildings,0.195255845785141,0.210305318236351,0,bridge,0.2557362914085388,0.2557362914085388,1,0.29256388545036316,0.796329140663147
scapre_no_R,near_generic_buildings,near_generic_buildings_0020,house,a realistic photo of house,213340,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0020.png,near_generic_buildings,near_generic_buildings,0.23453377187252045,0.23453377187252045,1,house,0.2545474171638489,0.2545474171638489,1,0.2743084728717804,0.7379260063171387
scapre_no_R,near_generic_buildings,near_generic_buildings_0021,house,a detailed image of house,213341,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0021.png,near_generic_buildings,near_generic_buildings,0.23915228247642517,0.23915228247642517,1,house,0.2674258053302765,0.2674258053302765,1,0.283667653799057,0.8631874918937683
scapre_no_R,near_generic_buildings,near_generic_buildings_0022,school,a realistic photo of school,213342,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0022.png,near_generic_buildings,near_religious_people_objects,0.15910704433918,0.1978195458650589,0,school,0.22221098840236664,0.22221098840236664,1,0.2240317016839981,0.6133425831794739
scapre_no_R,near_generic_buildings,near_generic_buildings_0023,school,a detailed image of school,213343,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0023.png,near_generic_buildings,far_unrelated_objects,0.1748625934123993,0.21383053064346313,0,school,0.22771939635276794,0.22771939635276794,1,0.2553432881832123,0.4510256350040436
scapre_no_R,near_generic_buildings,near_generic_buildings_0024,hospital,a realistic photo of hospital,213344,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0024.png,near_generic_buildings,far_unrelated_objects,0.15866756439208984,0.17658793926239014,0,hospital,0.2662859857082367,0.2662859857082367,1,0.2763582170009613,0.3563370704650879
scapre_no_R,near_generic_buildings,near_generic_buildings_0025,hospital,a detailed image of hospital,213345,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0025.png,near_generic_buildings,near_generic_buildings,0.2081487476825714,0.2081487476825714,1,airport,0.21178367733955383,0.24391598999500275,0,0.2645459771156311,0.892383337020874
scapre_no_R,near_generic_buildings,near_generic_buildings_0026,library,a realistic photo of library,213346,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0026.png,near_generic_buildings,far_unrelated_objects,0.20217987895011902,0.22816415131092072,0,library,0.28071150183677673,0.28071150183677673,1,0.2972883880138397,0.8976287245750427
scapre_no_R,near_generic_buildings,near_generic_buildings_0027,library,a detailed image of library,213347,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0027.png,near_generic_buildings,far_unrelated_objects,0.2015434056520462,0.22328144311904907,0,library,0.26790979504585266,0.26790979504585266,1,0.2620372474193573,0.9294077754020691
scapre_no_R,near_generic_buildings,near_generic_buildings_0028,museum,a realistic photo of museum,213348,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0028.png,near_generic_buildings,near_generic_buildings,0.25623199343681335,0.25623199343681335,1,museum,0.24810057878494263,0.24810057878494263,1,0.2771288752555847,0.7248435020446777
scapre_no_R,near_generic_buildings,near_generic_buildings_0029,museum,a detailed image of museum,213349,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0029.png,near_generic_buildings,target_religious_buildings,0.19701924920082092,0.23222553730010986,0,museum,0.2578885555267334,0.2578885555267334,1,0.30263376235961914,0.6855280995368958
scapre_no_R,near_generic_buildings,near_generic_buildings_0030,airport,a realistic photo of airport,213350,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0030.png,near_generic_buildings,far_unrelated_objects,0.16978618502616882,0.1902281492948532,0,airport,0.2622203826904297,0.2622203826904297,1,0.2740330100059509,0.8331855535507202
scapre_no_R,near_generic_buildings,near_generic_buildings_0031,airport,a detailed image of airport,213351,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0031.png,near_generic_buildings,far_unrelated_objects,0.2024451047182083,0.20792852342128754,0,airport,0.24858619272708893,0.24858619272708893,1,0.27910882234573364,0.6938238739967346
scapre_no_R,near_generic_buildings,near_generic_buildings_0032,train station,a realistic photo of train station,213352,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0032.png,near_generic_buildings,far_unrelated_objects,0.2112259864807129,0.24493181705474854,0,train station,0.2794840931892395,0.2794840931892395,1,0.28159213066101074,0.7909883260726929
scapre_no_R,near_generic_buildings,near_generic_buildings_0033,train station,a detailed image of train station,213353,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0033.png,near_generic_buildings,far_unrelated_objects,0.1991712749004364,0.23633071780204773,0,train station,0.2804819643497467,0.2804819643497467,1,0.2957393527030945,0.8085973858833313
scapre_no_R,near_generic_buildings,near_generic_buildings_0034,stadium,a realistic photo of stadium,213354,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0034.png,near_generic_buildings,target_religious_buildings,0.199289932847023,0.20463399589061737,0,stadium,0.2731136977672577,0.2731136977672577,1,0.3005104959011078,0.8752816915512085
scapre_no_R,near_generic_buildings,near_generic_buildings_0035,stadium,a detailed image of stadium,213355,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0035.png,near_generic_buildings,near_generic_buildings,0.20251968502998352,0.20251968502998352,1,stadium,0.25448188185691833,0.25448188185691833,1,0.3038424849510193,0.7844430208206177
scapre_no_R,near_generic_buildings,near_generic_buildings_0036,skyscraper,a realistic photo of skyscraper,213356,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0036.png,near_generic_buildings,near_generic_buildings,0.22823035717010498,0.22823035717010498,1,skyscraper,0.2722315788269043,0.2722315788269043,1,0.29223543405532837,0.7303287982940674
scapre_no_R,near_generic_buildings,near_generic_buildings_0037,skyscraper,a detailed image of skyscraper,213357,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0037.png,near_generic_buildings,near_generic_buildings,0.2853272557258606,0.2853272557258606,1,skyscraper,0.3177647590637207,0.3177647590637207,1,0.33194196224212646,0.7930227518081665
scapre_no_R,near_generic_buildings,near_generic_buildings_0038,bridge,a realistic photo of bridge,213358,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0038.png,near_generic_buildings,target_religious_buildings,0.20733459293842316,0.20827002823352814,0,bridge,0.266854852437973,0.266854852437973,1,0.29015955328941345,0.821853756904602
scapre_no_R,near_generic_buildings,near_generic_buildings_0039,bridge,a detailed image of bridge,213359,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0039.png,near_generic_buildings,far_unrelated_objects,0.1892518252134323,0.21771888434886932,0,bridge,0.25145629048347473,0.25145629048347473,1,0.30087417364120483,0.7404402494430542
scapre_no_R,near_generic_buildings,near_generic_buildings_0040,house,a realistic photo of house,214340,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0040.png,near_generic_buildings,near_generic_buildings,0.23372583091259003,0.23372583091259003,1,house,0.26986587047576904,0.26986587047576904,1,0.27982205152511597,0.8131912350654602
scapre_no_R,near_generic_buildings,near_generic_buildings_0041,house,a detailed image of house,214341,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0041.png,near_generic_buildings,near_generic_buildings,0.2245320975780487,0.2245320975780487,1,house,0.252999484539032,0.252999484539032,1,0.27503275871276855,0.8929026126861572
scapre_no_R,near_generic_buildings,near_generic_buildings_0042,school,a realistic photo of school,214342,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0042.png,near_generic_buildings,near_religious_people_objects,0.17543143033981323,0.22063347697257996,0,school,0.24700148403644562,0.24700148403644562,1,0.26290273666381836,0.5887982249259949
scapre_no_R,near_generic_buildings,near_generic_buildings_0043,school,a detailed image of school,214343,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0043.png,near_generic_buildings,near_generic_buildings,0.24845390021800995,0.24845390021800995,1,school,0.2650938034057617,0.2650938034057617,1,0.2875632345676422,0.5757208466529846
scapre_no_R,near_generic_buildings,near_generic_buildings_0044,hospital,a realistic photo of hospital,214344,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0044.png,near_generic_buildings,far_unrelated_objects,0.2051900178194046,0.21425889432430267,0,hospital,0.25632137060165405,0.25632137060165405,1,0.2799284756183624,0.559822678565979
scapre_no_R,near_generic_buildings,near_generic_buildings_0045,hospital,a detailed image of hospital,214345,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0045.png,near_generic_buildings,near_generic_buildings,0.20870856940746307,0.20870856940746307,1,airport,0.2058790773153305,0.22107718884944916,0,0.26050394773483276,0.6796969175338745
scapre_no_R,near_generic_buildings,near_generic_buildings_0046,library,a realistic photo of library,214346,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0046.png,near_generic_buildings,far_unrelated_objects,0.20950165390968323,0.2401808798313141,0,library,0.2930936813354492,0.2930936813354492,1,0.29502108693122864,0.8703975677490234
scapre_no_R,near_generic_buildings,near_generic_buildings_0047,library,a detailed image of library,214347,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0047.png,near_generic_buildings,far_unrelated_objects,0.23516198992729187,0.24696803092956543,0,library,0.3098222017288208,0.3098222017288208,1,0.3070070743560791,0.8869367837905884
scapre_no_R,near_generic_buildings,near_generic_buildings_0048,museum,a realistic photo of museum,214348,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0048.png,near_generic_buildings,near_generic_buildings,0.25743529200553894,0.25743529200553894,1,museum,0.26112866401672363,0.26112866401672363,1,0.27145516872406006,0.6359826922416687
scapre_no_R,near_generic_buildings,near_generic_buildings_0049,museum,a detailed image of museum,214349,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/near_generic_buildings/near_generic_buildings_0049.png,near_generic_buildings,near_religious_people_objects,0.16843292117118835,0.21758733689785004,0,museum,0.25160446763038635,0.25160446763038635,1,0.2677516043186188,0.7273774743080139
scapre_no_R,far_unrelated_objects,far_unrelated_objects_0000,dog,a realistic photo of dog,312340,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/far_unrelated_objects/far_unrelated_objects_0000.png,far_unrelated_objects,far_unrelated_objects,0.22458428144454956,0.22458428144454956,1,dog,0.2726721465587616,0.2726721465587616,1,0.29399219155311584,0.7845527529716492
scapre_no_R,far_unrelated_objects,far_unrelated_objects_0001,dog,a detailed image of dog,312341,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/far_unrelated_objects/far_unrelated_objects_0001.png,far_unrelated_objects,far_unrelated_objects,0.20808573067188263,0.20808573067188263,1,dog,0.25675785541534424,0.25675785541534424,1,0.2649453282356262,0.8105623126029968
scapre_no_R,far_unrelated_objects,far_unrelated_objects_0002,car,a realistic photo of car,312342,reports/scapre_ased_religious_buildings/tmp_images/scapre_no_R/far_unrelated_objects/far_unrelated_objects_0002.png,far_unrelated_objects,far_unrelated_objects,0.1905146688222885,0.1905146688222885,1,car,0.2537805140018463,0.2537805140018463,1,0.2533392310142517,0.8540433645248413
