phase,pair_index,pair,target,anchor,prompt,method,seed,target_similarity,anchor_similarity,anchor_minus_target,predicted_label,own_anchor_top1,rgb_std,image_path
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,46,0.32869550585746765,0.2565005123615265,-0.07219499349594116,golf ball,False,0.24120788276195526,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_46.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,47,0.31112632155418396,0.25224044919013977,-0.05888587236404419,golf ball,False,0.23210591077804565,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_47.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,48,0.3213631212711334,0.2513114809989929,-0.0700516402721405,golf ball,False,0.21478714048862457,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_48.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,49,0.33621466159820557,0.28032228350639343,-0.055892378091812134,golf ball,False,0.314797043800354,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_49.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,50,0.3284622132778168,0.26553094387054443,-0.06293126940727234,golf ball,False,0.15875475108623505,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_50.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,51,0.3263714909553528,0.25622910261154175,-0.07014238834381104,golf ball,False,0.27411291003227234,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_51.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,52,0.29247090220451355,0.2645927667617798,-0.027878135442733765,golf ball,False,0.25106722116470337,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_52.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,53,0.3188828229904175,0.25469133257865906,-0.06419149041175842,golf ball,False,0.2767375707626343,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_53.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,54,0.3283017873764038,0.28483304381370544,-0.043468743562698364,golf ball,False,0.2322603464126587,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_54.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,55,0.3296162188053131,0.26608338952064514,-0.06353282928466797,golf ball,False,0.248058021068573,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_55.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,56,0.34729474782943726,0.2792709171772003,-0.06802383065223694,golf ball,False,0.21389281749725342,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_56.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,57,0.3427755534648895,0.26606425642967224,-0.07671129703521729,golf ball,False,0.33971619606018066,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_57.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,58,0.31824004650115967,0.2508056163787842,-0.06743443012237549,golf ball,False,0.28344374895095825,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_58.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,59,0.3151325285434723,0.2770872712135315,-0.038045257329940796,golf ball,False,0.26921504735946655,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_59.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,60,0.35435158014297485,0.28389352560043335,-0.0704580545425415,golf ball,False,0.28057238459587097,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_60.png
screening,4,golf_ball_to_tennis_ball,golf ball,tennis ball,a photo of a golf ball,single_vector_golf_ball_to_tennis_ball,61,0.32831907272338867,0.2614559829235077,-0.06686308979988098,golf ball,False,0.22469647228717804,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/golf_ball_to_tennis_ball/single_vector_golf_ball_to_tennis_ball/seed_61.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,42,0.3241324722766876,0.30506810545921326,-0.019064366817474365,French horn,False,0.26833251118659973,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_42.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,43,0.33488544821739197,0.2994857132434845,-0.03539973497390747,French horn,False,0.2663399279117584,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_43.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,44,0.32717370986938477,0.29575660824775696,-0.03141710162162781,French horn,False,0.34148597717285156,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_44.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,45,0.33785000443458557,0.3096880316734314,-0.028161972761154175,French horn,False,0.3546510934829712,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_45.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,46,0.3420480489730835,0.3132477402687073,-0.02880030870437622,French horn,False,0.26779037714004517,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_46.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,47,0.33624961972236633,0.31471753120422363,-0.0215320885181427,French horn,False,0.3496813178062439,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_47.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,48,0.33613649010658264,0.31961509585380554,-0.0165213942527771,French horn,False,0.2134685069322586,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_48.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,49,0.3362410366535187,0.3168427646160126,-0.019398272037506104,French horn,False,0.24672986567020416,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_49.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,50,0.33801716566085815,0.3117925822734833,-0.026224583387374878,French horn,False,0.2799276113510132,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_50.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,51,0.32902875542640686,0.30847907066345215,-0.020549684762954712,French horn,False,0.3067079484462738,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_51.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,52,0.3394990861415863,0.32181352376937866,-0.01768556237220764,French horn,False,0.23308266699314117,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_52.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,53,0.3182649612426758,0.29844364523887634,-0.01982131600379944,French horn,False,0.3015534579753876,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_53.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,54,0.33031362295150757,0.2900368869304657,-0.04027673602104187,French horn,False,0.2923111617565155,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_54.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,55,0.330255925655365,0.3091017007827759,-0.02115422487258911,French horn,False,0.20608042180538177,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_55.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,56,0.3294723629951477,0.31741613149642944,-0.012056231498718262,French horn,False,0.2116468995809555,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_56.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,57,0.3320913314819336,0.30140116810798645,-0.030690163373947144,French horn,False,0.24314190447330475,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_57.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,58,0.32746732234954834,0.2985454201698303,-0.028921902179718018,French horn,False,0.32937896251678467,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_58.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,59,0.34597498178482056,0.319686621427536,-0.026288360357284546,French horn,False,0.21296246349811554,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_59.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,60,0.3460061550140381,0.3200485408306122,-0.025957614183425903,French horn,False,0.3280843496322632,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_60.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,original,61,0.3339311182498932,0.3027220666408539,-0.031209051609039307,French horn,False,0.38196876645088196,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/original/seed_61.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,42,0.3292929530143738,0.32834523916244507,-0.0009477138519287109,French horn,False,0.25320401787757874,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_42.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,43,0.31238025426864624,0.2850334346294403,-0.027346819639205933,French horn,False,0.23843678832054138,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_43.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,44,0.3316899836063385,0.3146800398826599,-0.01700994372367859,French horn,False,0.2698189616203308,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_44.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,45,0.3452867567539215,0.32328924536705017,-0.021997511386871338,French horn,False,0.3262777328491211,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_45.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,46,0.30925771594047546,0.3058971166610718,-0.0033605992794036865,French horn,False,0.183737114071846,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_46.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,47,0.32556232810020447,0.3085593283176422,-0.017002999782562256,French horn,False,0.31266579031944275,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_47.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,48,0.34055712819099426,0.3360345959663391,-0.004522532224655151,French horn,False,0.3266540467739105,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_48.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,49,0.3213499188423157,0.31476959586143494,-0.006580322980880737,French horn,False,0.2578328847885132,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_49.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,50,0.33222755789756775,0.31805694103240967,-0.014170616865158081,French horn,False,0.2441694587469101,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_50.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,51,0.3275468051433563,0.316110759973526,-0.011436045169830322,French horn,False,0.2535484731197357,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_51.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,52,0.3300972580909729,0.31593582034111023,-0.014161437749862671,French horn,False,0.22327913343906403,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_52.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,53,0.3304325342178345,0.3148183822631836,-0.015614151954650879,French horn,False,0.23949682712554932,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_53.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,54,0.3170086443424225,0.31361690163612366,-0.003391742706298828,French horn,False,0.20539633929729462,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_54.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,55,0.2987901568412781,0.2957685887813568,-0.0030215680599212646,French horn,False,0.22374770045280457,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_55.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,56,0.32364097237586975,0.31613245606422424,-0.007508516311645508,French horn,False,0.19832947850227356,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_56.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,57,0.33467763662338257,0.3117515742778778,-0.02292606234550476,French horn,False,0.21664272248744965,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_57.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,58,0.30522727966308594,0.30010849237442017,-0.0051187872886657715,French horn,False,0.2675933837890625,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_58.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,59,0.32202544808387756,0.313480019569397,-0.00854542851448059,French horn,False,0.2230093628168106,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_59.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,60,0.3283214867115021,0.31909698247909546,-0.009224504232406616,French horn,False,0.2629214823246002,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_60.png
screening,5,french_horn_to_trumpet,French horn,trumpet,a photo of a French horn,single_vector_french_horn_to_trumpet,61,0.31838008761405945,0.2958994507789612,-0.022480636835098267,French horn,False,0.3032701015472412,/home/daniel1012/projects/machine_unlearning/orthogonal-concept-erasure/experiments/correspondence_diagnostic/outputs/initial_screening/images/screening/french_horn_to_trumpet/single_vector_french_horn_to_trumpet/seed_61.png
